Run	Library	Gene	Adapter.Order	Adapter	Primer.Tag.Number	MLID	Country	Ocean	Locality	Site	Subsite	Ecosystem	Habitat	Size	Fraction	Sample	Note
BCS_09	9	COI	9	AR021	20	Mock	Panama	Atlantic	Bocas del Toro	Mock	Mock	Mock	Mock	Mock	Mock	Mock	NA
BCS_09	9	COI	10	AR022	1	ML1259	Panama	Atlantic	Bocas del Toro	PPR	R15	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	2	ML1358	Panama	Atlantic	Bocas del Toro	SIS	R3	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	3	ML1410	Panama	Atlantic	Bocas del Toro	ROL	R14	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	4	ML1424	Panama	Atlantic	Bocas del Toro	CCR	R3	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	5	ML1437	Panama	Atlantic	Bocas del Toro	IPI	R15	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	6	ML1453	Panama	Atlantic	Bocas del Toro	MYS	R14	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	7	ML1466	Panama	Atlantic	Bocas del Toro	SCR	R6	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	8	ML1481	Panama	Atlantic	Bocas del Toro	MYS	R1	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	9	ML1494	Panama	Atlantic	Bocas del Toro	MYS	R1	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	10	ML1507	Panama	Atlantic	Bocas del Toro	SIS	R13	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	11	ML1520	Panama	Atlantic	Bocas del Toro	PPR	R1	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	12	ML1534	Panama	Atlantic	Bocas del Toro	MAR	R4	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	13	ML1547	Panama	Atlantic	Bocas del Toro	RNW	R12	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	14	ML1560	Panama	Atlantic	Bocas del Toro	ROL	R1	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	15	ML1573	Panama	Atlantic	Bocas del Toro	ALR	R8	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	16	ML1586	Panama	Atlantic	Bocas del Toro	PPR	R13	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	17	ML1599	Panama	Atlantic	Bocas del Toro	CCR	R7	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	18	ML1612	Panama	Atlantic	Bocas del Toro	PST	R14	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	10	AR022	19	ML1631	Panama	Atlantic	Bocas del Toro	ALR	R13	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	10	AR022	20	Mock	Panama	Atlantic	Bocas del Toro	Mock	Mock	Mock	Mock	Mock	Mock	Mock	NA
BCS_09	9	COI	11	AR023	1	ML1265	Panama	Atlantic	Bocas del Toro	ALR	R6	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	2	ML1360	Panama	Atlantic	Bocas del Toro	MAR	R12	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	3	ML1411	Panama	Atlantic	Bocas del Toro	MYS	R5	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	4	ML1425	Panama	Atlantic	Bocas del Toro	ROL	R14	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	5	ML1438	Panama	Atlantic	Bocas del Toro	IPI	R4	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	6	ML1454	Panama	Atlantic	Bocas del Toro	ALR	R12	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	7	ML1467	Panama	Atlantic	Bocas del Toro	SIS	R13	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	8	ML1482	Panama	Atlantic	Bocas del Toro	CCR	R1	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	9	ML1495	Panama	Atlantic	Bocas del Toro	PPR	R12	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	10	ML1508	Panama	Atlantic	Bocas del Toro	MYS	R11	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	11	ML1522	Panama	Atlantic	Bocas del Toro	MYS	R9	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	12	ML1535	Panama	Atlantic	Bocas del Toro	IPI	R7	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	13	ML1548	Panama	Atlantic	Bocas del Toro	RNW	R15	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	14	ML1561	Panama	Atlantic	Bocas del Toro	SIS	R4	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	15	ML1574	Panama	Atlantic	Bocas del Toro	PPR	R12	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	16	ML1587	Panama	Atlantic	Bocas del Toro	CCR	R7	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	11	AR023	17	ML1600	Panama	Atlantic	Bocas del Toro	MYS	R12	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	18	ML1613	Panama	Atlantic	Bocas del Toro	PPR	R11	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	19	ML1633	Panama	Atlantic	Bocas del Toro	PPR	R5	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	11	AR023	20	Mock	Panama	Atlantic	Bocas del Toro	Mock	Mock	Mock	Mock	Mock	Mock	Mock	NA
BCS_09	9	COI	12	AR025	1	ML1316	Panama	Atlantic	Bocas del Toro	ALR	R8	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	2	ML1362	Panama	Atlantic	Bocas del Toro	ROL	R4	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	3	ML1412	Panama	Atlantic	Bocas del Toro	SCR	R4	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	4	ML1426	Panama	Atlantic	Bocas del Toro	SCR	R5	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	5	ML1440	Panama	Atlantic	Bocas del Toro	ROL	R15	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	6	ML1455	Panama	Atlantic	Bocas del Toro	MYS	R4	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	7	ML1468	Panama	Atlantic	Bocas del Toro	PPR	R2	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	8	ML1483	Panama	Atlantic	Bocas del Toro	MYS	R3	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	9	ML1496	Panama	Atlantic	Bocas del Toro	IPI	R11	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	10	ML1509	Panama	Atlantic	Bocas del Toro	CCR	R1	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	11	ML1523	Panama	Atlantic	Bocas del Toro	PST	R12	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	12	ML1536	Panama	Atlantic	Bocas del Toro	CCR	R4	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	13	ML1549	Panama	Atlantic	Bocas del Toro	ROL	R11	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	14	ML1562	Panama	Atlantic	Bocas del Toro	SIS	R8	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	15	ML1575	Panama	Atlantic	Bocas del Toro	PST	R7	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	16	ML1588	Panama	Atlantic	Bocas del Toro	IPI	R5	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	17	ML1601	Panama	Atlantic	Bocas del Toro	PPR	R9	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	12	AR025	18	ML1614	Panama	Atlantic	Bocas del Toro	PST	R3	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	12	AR025	19	ML1442	Panama	Atlantic	Bocas del Toro	IPI	R15	Mangrove	Root	106-500	Motile	Repeat	NA
BCS_09	9	COI	13	AR027	1	ML1318	Panama	Atlantic	Bocas del Toro	ALR	R7	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	2	ML1363	Panama	Atlantic	Bocas del Toro	IPI	R6	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	3	ML1413	Panama	Atlantic	Bocas del Toro	IPI	R3	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	4	ML1427	Panama	Atlantic	Bocas del Toro	SCR	R1	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	5	ML1441	Panama	Atlantic	Bocas del Toro	IPI	R14	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	6	ML1456	Panama	Atlantic	Bocas del Toro	MYS	R14	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	7	ML1469	Panama	Atlantic	Bocas del Toro	CCR	R2	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	8	ML1484	Panama	Atlantic	Bocas del Toro	IPI	R2	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	9	ML1497	Panama	Atlantic	Bocas del Toro	CCR	R8	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	10	ML1510	Panama	Atlantic	Bocas del Toro	MAR	R11	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	11	ML1524	Panama	Atlantic	Bocas del Toro	ALR	R4	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	12	ML1537	Panama	Atlantic	Bocas del Toro	SIS	R15	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	13	ML1550	Panama	Atlantic	Bocas del Toro	SCR	R15	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	14	ML1563	Panama	Atlantic	Bocas del Toro	MAR	R3	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	15	ML1576	Panama	Atlantic	Bocas del Toro	PST	R13	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	16	ML1589	Panama	Atlantic	Bocas del Toro	MAR	R15	Mangrove	Root	500-2000	Motile	Primary	NA
BCS_09	9	COI	13	AR027	17	ML1602	Panama	Atlantic	Bocas del Toro	SIS	R6	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	18	ML1615	Panama	Atlantic	Bocas del Toro	PPR	R13	Mangrove	Root	106-500	Motile	Primary	NA
BCS_09	9	COI	13	AR027	19	ML1442	Panama	Atlantic	Bocas del Toro	IPI	R15	Mangrove	Root	106-500	Motile	Repeat	NA
BCS_10	10	COI	1	AR002	1	ML1170	Panama	Atlantic	Bocas del Toro	ROL	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	2	ML1185	Panama	Atlantic	Bocas del Toro	PPR	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	1	AR002	3	ML1285	Panama	Atlantic	Bocas del Toro	SCR	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	4	ML1218	Panama	Atlantic	Bocas del Toro	IPI	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	5	ML1241	Panama	Atlantic	Bocas del Toro	PBL	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	6	ML1223	Panama	Atlantic	Bocas del Toro	MYS	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	7	ML1243	Panama	Atlantic	Bocas del Toro	CCR	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	8	ML1225	Panama	Atlantic	Bocas del Toro	MYS	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	9	ML1203	Panama	Atlantic	Bocas del Toro	PJN	C1	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	10	ML1232	Panama	Atlantic	Bocas del Toro	ALR	Sa3	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	11	ML1403	Panama	Atlantic	Bocas del Toro	SIS	M3	Mangrove	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	1	AR002	12	ML1213	Panama	Atlantic	Bocas del Toro	PJN	C2	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	1	AR002	13	ML1225	Panama	Atlantic	Bocas del Toro	MYS	S1	Seagrass	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	2	AR004	1	ML1219	Panama	Atlantic	Bocas del Toro	IPI	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	2	ML1161	Panama	Atlantic	Bocas del Toro	PPR	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	3	ML1391	Panama	Atlantic	Bocas del Toro	ALR	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	4	ML1335	Panama	Atlantic	Bocas del Toro	ALR	M1	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	5	ML1402	Panama	Atlantic	Bocas del Toro	MAR	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	6	ML1399	Panama	Atlantic	Bocas del Toro	SGN	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	2	AR004	7	ML1174	Panama	Atlantic	Bocas del Toro	PST	D1	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	8	ML1282	Panama	Atlantic	Bocas del Toro	SCR	M1	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	9	ML1180	Panama	Atlantic	Bocas del Toro	PPR	Sa3	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	10	ML1400	Panama	Atlantic	Bocas del Toro	MAR	M1	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	11	ML1248	Panama	Atlantic	Bocas del Toro	MAR	M3	Mangrove	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	2	AR004	12	ML1389	Panama	Atlantic	Bocas del Toro	ALR	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	2	AR004	13	ML1225	Panama	Atlantic	Bocas del Toro	MYS	S1	Seagrass	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	3	AR005	1	ML1205	Panama	Atlantic	Bocas del Toro	PJN	C3	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	2	ML1184	Panama	Atlantic	Bocas del Toro	PPR	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	3	ML1294	Panama	Atlantic	Bocas del Toro	SCR	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	3	AR005	4	ML1167	Panama	Atlantic	Bocas del Toro	COS	D1	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	5	ML1401	Panama	Atlantic	Bocas del Toro	MAR	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	6	ML1245	Panama	Atlantic	Bocas del Toro	PST	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	7	ML1207	Panama	Atlantic	Bocas del Toro	PJN	Sa2	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	8	ML1390	Panama	Atlantic	Bocas del Toro	ALR	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	9	ML1194	Panama	Atlantic	Bocas del Toro	PPR	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	10	ML1297	Panama	Atlantic	Bocas del Toro	DI	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	3	AR005	11	ML1192	Panama	Atlantic	Bocas del Toro	CCR	C3	Coral reef	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	3	AR005	12	ML1193	Panama	Atlantic	Bocas del Toro	CCR	Sa1	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	3	AR005	13	ML1203	Panama	Atlantic	Bocas del Toro	PJN	C1	Coral reef	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	4	AR006	1	ML1210	Panama	Atlantic	Bocas del Toro	PJN	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	4	AR006	2	ML1128	Panama	Atlantic	Bocas del Toro	SGN	D1	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	3	ML1247	Panama	Atlantic	Bocas del Toro	SGN	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	4	ML1337	Panama	Atlantic	Bocas del Toro	Tap	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	4	AR006	5	ML1202	Panama	Atlantic	Bocas del Toro	PJN	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	6	ML1208	Panama	Atlantic	Bocas del Toro	PJN	Sa3	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	7	ML1171	Panama	Atlantic	Bocas del Toro	COS	D2	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	8	ML1215	Panama	Atlantic	Bocas del Toro	IPI	M1	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	9	ML1327	Panama	Atlantic	Bocas del Toro	PST	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	10	ML1397	Panama	Atlantic	Bocas del Toro	SGN	M1	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	11	ML1189	Panama	Atlantic	Bocas del Toro	PPR	C3	Coral reef	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	4	AR006	12	ML1182	Panama	Atlantic	Bocas del Toro	PPR	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	4	AR006	13	ML1203	Panama	Atlantic	Bocas del Toro	PJN	C1	Coral reef	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	5	AR007	1	ML1216	Panama	Atlantic	Bocas del Toro	IPI	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	2	ML1394	Panama	Atlantic	Bocas del Toro	ALR	C2	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	3	ML1230	Panama	Atlantic	Bocas del Toro	CCR	C1	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	4	ML1388	Panama	Atlantic	Bocas del Toro	ALR	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	5	ML1201	Panama	Atlantic	Bocas del Toro	PJN	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	6	ML1328	Panama	Atlantic	Bocas del Toro	SGN	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	7	ML1288	Panama	Atlantic	Bocas del Toro	SCR	C1	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	8	ML1209	Panama	Atlantic	Bocas del Toro	DI	Control	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	5	AR007	9	ML1233	Panama	Atlantic	Bocas del Toro	ALR	Sa1	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	10	ML1165	Panama	Atlantic	Bocas del Toro	FER	D1	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	11	ML1234	Panama	Atlantic	Bocas del Toro	PST	Sa1	Unvegetated	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	5	AR007	12	ML1227	Panama	Atlantic	Bocas del Toro	MYS	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	5	AR007	13	ML1167	Panama	Atlantic	Bocas del Toro	COS	D1	Dock	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	6	AR012	1	ML1187	Panama	Atlantic	Bocas del Toro	PPR	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	2	ML1326	Panama	Atlantic	Bocas del Toro	PST	Neg	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	6	AR012	3	ML1220	Panama	Atlantic	Bocas del Toro	IPI	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	4	ML1291	Panama	Atlantic	Bocas del Toro	SCR	Sa1	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	5	ML1206	Panama	Atlantic	Bocas del Toro	PJN	Sa1	Unvegetated	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	6	AR012	6	ML1172	Panama	Atlantic	Bocas del Toro	ROL	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	7	ML1284	Panama	Atlantic	Bocas del Toro	SCR	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	8	ML1238	Panama	Atlantic	Bocas del Toro	SGL	S3	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	9	ML1235	Panama	Atlantic	Bocas del Toro	PST	Sa3	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	10	ML1160	Panama	Atlantic	Bocas del Toro	ROL	Neg	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	6	AR012	11	ML1295	Panama	Atlantic	Bocas del Toro	PST	M2	Mangrove	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	6	AR012	12	ML1323	Panama	Atlantic	Bocas del Toro	PST	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	6	AR012	13	ML1167	Panama	Atlantic	Bocas del Toro	COS	D1	Dock	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	7	AR013	1	ML1228	Panama	Atlantic	Bocas del Toro	CCR	Sa2	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	2	ML1198	Panama	Atlantic	Bocas del Toro	PJN	M2.2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	3	ML1159	Panama	Atlantic	Bocas del Toro	CAR	D2	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	4	ML1188	Panama	Atlantic	Bocas del Toro	PPR	Sa2	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	5	ML1332	Panama	Atlantic	Bocas del Toro	SIS	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	6	ML1398	Panama	Atlantic	Bocas del Toro	SGN	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	7	ML1393	Panama	Atlantic	Bocas del Toro	ALR	C1	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	8	ML1405	Panama	Atlantic	Bocas del Toro	SIS	Neg	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	7	AR013	9	ML1387	Panama	Atlantic	Bocas del Toro	PST	C2	Coral reef	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	10	ML1334	Panama	Atlantic	Bocas del Toro	SIS	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	11	ML1129	Panama	Atlantic	Bocas del Toro	PST	D2	Dock	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	7	AR013	12	ML1283	Panama	Atlantic	Bocas del Toro	SCR	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	7	AR013	13	ML1231	Panama	Atlantic	Bocas del Toro	ALR	Sa2	Unvegetated	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	8	AR014	1	ML1239	Panama	Atlantic	Bocas del Toro	PBL	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	2	ML1126	Panama	Atlantic	Bocas del Toro	FER	D2.1	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	3	ML1127	Panama	Atlantic	Bocas del Toro	FER	D1.2	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	4	ML1249	Panama	Atlantic	Bocas del Toro	SIS	M2	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	5	ML1163	Panama	Atlantic	Bocas del Toro	SGN	D2	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	6	ML1173	Panama	Atlantic	Bocas del Toro	ROL	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	7	ML1211	Panama	Atlantic	Bocas del Toro	CCR	S1	Seagrass	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	8	ML1169	Panama	Atlantic	Bocas del Toro	FER	D2.2	Dock	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	9	ML1396	Panama	Atlantic	Bocas del Toro	ALR	Neg	Control	Control	Control	Control	Control	NA
BCS_10	10	COI	8	AR014	10	ML1212	Panama	Atlantic	Bocas del Toro	CCR	M3	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	11	ML1200	Panama	Atlantic	Bocas del Toro	PJN	S1	Seagrass	Water	>0.45	eDNA	Failed	NA
BCS_10	10	COI	8	AR014	12	ML1186	Panama	Atlantic	Bocas del Toro	PPR	M1	Mangrove	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	8	AR014	13	ML1231	Panama	Atlantic	Bocas del Toro	ALR	Sa2	Unvegetated	Water	>0.45	eDNA	Repeat	NA
BCS_10	10	COI	9	AR015	1	ML1293	Panama	Atlantic	Bocas del Toro	SCR	Sa3	Unvegetated	Water	>0.45	eDNA	Primary	NA
BCS_10	10	COI	9	AR015	2	ML1240	Panama	Atlantic	Bocas del Toro	PBL	S2	Seagrass	Water	>0.45	eDNA	Primary	NA
